band,source,original,parsed,survived
above,rand_above,1048288615980306791,1048288615980306791,1
above,rand_above,1385294919667471331,1385294919667471331,1
above,rand_above,7791519678063190648,7791519678063190648,1
above,rand_above,8415966658072704119,8415966658072704119,1
above,rand_above,4597771670750699176,4597771670750699176,1
above,rand_above,1482529355927359185,1482529355927359185,1
above,rand_above,8519163944840886177,8519163944840886177,1
above,rand_above,507323955255287756,507323955255287756,1
above,rand_above,3368095390444657026,3368095390444657026,1
above,rand_above,1942131491751984397,1942131491751984397,1
above,rand_above,2327594920195826719,2327594920195826719,1
above,rand_above,5698161550017451307,5698161550017451307,1
above,rand_above,8218542442591194399,8218542442591194399,1
above,rand_above,4188556396417451832,4188556396417451832,1
above,rand_above,972121828515830468,972121828515830468,1
above,rand_above,492833692076209667,492833692076209667,1
above,rand_above,4965284349097522841,4965284349097522841,1
above,rand_above,1466720672230602850,1466720672230602850,1
above,rand_above,277086584364728647,277086584364728647,1
above,rand_above,4758155756902874063,4758155756902874063,1
above,rand_above,662570668083540225,662570668083540225,1
above,rand_above,2179265052625070249,2179265052625070249,1
above,rand_above,4111755771051368276,4111755771051368276,1
above,rand_above,5356365734429302719,5356365734429302719,1
above,rand_above,3874211341643475949,3874211341643475949,1
above,rand_above,6899666246625746711,6899666246625746711,1
above,rand_above,8295033344270677321,8295033344270677321,1
above,rand_above,2130965986862438119,2130965986862438119,1
above,rand_above,1024803634240220296,1024803634240220296,1
above,rand_above,2109925925628765894,2109925925628765894,1
above,rand_above,2196038069018868541,2196038069018868541,1
above,rand_above,3814528550881266504,3814528550881266504,1
above,rand_above,1853274238726758013,1853274238726758013,1
above,rand_above,8230399604204692479,8230399604204692479,1
above,rand_above,687199110519675613,687199110519675613,1
above,rand_above,5405530761414758725,5405530761414758725,1
above,rand_above,510199291726406885,510199291726406885,1
above,rand_above,4029152839027069863,4029152839027069863,1
above,rand_above,2002778903270842126,2002778903270842126,1
above,rand_above,5630039595976098444,5630039595976098444,1
above,rand_above,1651327885458950185,1651327885458950185,1
above,rand_above,3453799052253598782,3453799052253598782,1
above,rand_above,4230915285364468145,4230915285364468145,1
above,rand_above,1799770262812898323,1799770262812898323,1
above,rand_above,3316417884322538200,3316417884322538200,1
above,rand_above,2496500210855708659,2496500210855708659,1
above,rand_above,3107057992236013525,3107057992236013525,1
above,rand_above,305027598655746910,305027598655746910,1
above,rand_above,5254023772363863439,5254023772363863439,1
above,rand_above,2597123744409671130,2597123744409671130,1
above,rand_above,1033809280252363563,1033809280252363563,1
above,rand_above,4302803201201394428,4302803201201394428,1
above,rand_above,3866441175143902639,3866441175143902639,1
above,rand_above,7021902080903469425,7021902080903469425,1
above,rand_above,2036798403772717280,2036798403772717280,1
above,rand_above,2731391645473551058,2731391645473551058,1
above,rand_above,1455122372582957911,1455122372582957911,1
above,rand_above,7337579473985847282,7337579473985847282,1
above,rand_above,8796668456076569240,8796668456076569240,1
above,rand_above,8361490953509083870,8361490953509083870,1
above,rand_above,5341236375305905226,5341236375305905226,1
above,rand_above,5107278072631710343,5107278072631710343,1
above,rand_above,2127636959984716584,2127636959984716584,1
above,rand_above,3806233875313798791,3806233875313798791,1
above,rand_above,4821474794897842679,4821474794897842679,1
above,rand_above,7961389812781225674,7961389812781225674,1
above,rand_above,2005337882799365034,2005337882799365034,1
above,rand_above,4376172343990540299,4376172343990540299,1
above,rand_above,4277241741930981806,4277241741930981806,1
above,rand_above,142781666353987105,142781666353987105,1
above,rand_above,3957628382885343640,3957628382885343640,1
above,rand_above,8057307548936976288,8057307548936976288,1
above,rand_above,2294848817413274218,2294848817413274218,1
above,rand_above,4014244683001211595,4014244683001211595,1
above,rand_above,2060346108447028104,2060346108447028104,1
above,rand_above,8563497324071779537,8563497324071779537,1
above,rand_above,8736644698778523767,8736644698778523767,1
above,rand_above,8436906913633067222,8436906913633067222,1
above,rand_above,8293917696007736824,8293917696007736824,1
above,rand_above,3862272413514122145,3862272413514122145,1
above,rand_above,416903447316354935,416903447316354935,1
above,rand_above,9151891519089756441,9151891519089756441,1
above,rand_above,6774131994478293203,6774131994478293203,1
above,rand_above,4659582023839736680,4659582023839736680,1
above,rand_above,3935374968922790729,3935374968922790729,1
above,rand_above,3645968731646433274,3645968731646433274,1
above,rand_above,7477323865785460019,7477323865785460019,1
above,rand_above,6434501663042232364,6434501663042232364,1
above,rand_above,912890324425123306,912890324425123306,1
above,rand_above,4577205434507801228,4577205434507801228,1
above,rand_above,775391208851777874,775391208851777874,1
above,rand_above,6954932173643776096,6954932173643776096,1
above,rand_above,6402278263802963760,6402278263802963760,1
above,rand_above,3759397027794278539,3759397027794278539,1
above,rand_above,2019762160899382844,2019762160899382844,1
above,rand_above,3314716138825935337,3314716138825935337,1
above,rand_above,2213968583371320290,2213968583371320290,1
above,rand_above,9222710021967298415,9222710021967298415,1
above,rand_above,155937012933332118,155937012933332118,1
above,rand_above,6179771536511274538,6179771536511274538,1
above,rand_above,1501374886995150230,1501374886995150230,1
above,rand_above,4245143672637342547,4245143672637342547,1
above,rand_above,5269841480496760990,5269841480496760990,1
above,rand_above,5392321612157431366,5392321612157431366,1
above,rand_above,9014899272214115870,9014899272214115870,1
above,rand_above,4286444128628142668,4286444128628142668,1
above,rand_above,1287587123701414583,1287587123701414583,1
above,rand_above,6494281857168540187,6494281857168540187,1
above,rand_above,1714830497135571611,1714830497135571611,1
above,rand_above,8047653695341735484,8047653695341735484,1
above,rand_above,5790317864578965518,5790317864578965518,1
above,rand_above,6501357779668440757,6501357779668440757,1
above,rand_above,21584601384658779,21584601384658779,1
above,rand_above,5794874857049164160,5794874857049164160,1
above,rand_above,3558891879810026900,3558891879810026900,1
above,rand_above,6380057322273119881,6380057322273119881,1
above,rand_above,4905882951691621931,4905882951691621931,1
above,rand_above,2744566969383515345,2744566969383515345,1
above,rand_above,6953173409736420875,6953173409736420875,1
above,rand_above,6447428004800948909,6447428004800948909,1
above,rand_above,5658334020261597300,5658334020261597300,1
above,rand_above,5314561640700380921,5314561640700380921,1
above,rand_above,1919595770473018806,1919595770473018806,1
above,rand_above,6323928923963272247,6323928923963272247,1
above,rand_above,5731696400173480781,5731696400173480781,1
above,rand_above,3105244041483072653,3105244041483072653,1
above,rand_above,8607433683493376405,8607433683493376405,1
above,rand_above,4756613230435509059,4756613230435509059,1
above,rand_above,8402313704263164716,8402313704263164716,1
above,rand_above,3366227178583101057,3366227178583101057,1
above,rand_above,484588085646099769,484588085646099769,1
above,rand_above,3541143584762252720,3541143584762252720,1
above,rand_above,4301129875560291548,4301129875560291548,1
above,rand_above,386006408815937447,386006408815937447,1
above,rand_above,3388755092471943693,3388755092471943693,1
above,rand_above,5987344738210960159,5987344738210960159,1
above,rand_above,6510319242222298146,6510319242222298146,1
above,rand_above,5181088773951671474,5181088773951671474,1
above,rand_above,7143981954463374915,7143981954463374915,1
above,rand_above,1285575397238901614,1285575397238901614,1
above,rand_above,3098188265345470049,3098188265345470049,1
above,rand_above,4986250787351365753,4986250787351365753,1
above,rand_above,5995329812293623215,5995329812293623215,1
above,rand_above,6810137817750866993,6810137817750866993,1
above,rand_above,6947539140697915300,6947539140697915300,1
above,rand_above,8043775996102620207,8043775996102620207,1
above,rand_above,6491595376964391533,6491595376964391533,1
above,rand_above,6955806571653041861,6955806571653041861,1
above,rand_above,7026940969064426058,7026940969064426058,1
above,rand_above,2964764201105899790,2964764201105899790,1
above,rand_above,8290977686865268699,8290977686865268699,1
above,rand_above,4653583459907899495,4653583459907899495,1
above,rand_above,3909839849231963891,3909839849231963891,1
above,rand_above,511312030963269432,511312030963269432,1
above,rand_above,3447607391648544374,3447607391648544374,1
above,rand_above,4181758964651836660,4181758964651836660,1
above,rand_above,4634067992743337433,4634067992743337433,1
above,rand_above,7660346162072038312,7660346162072038312,1
above,rand_above,4345503311955878577,4345503311955878577,1
above,rand_above,4914960070337829924,4914960070337829924,1
above,rand_above,7621784937022463154,7621784937022463154,1
above,rand_above,8304980234506680106,8304980234506680106,1
above,rand_above,4177771972053292596,4177771972053292596,1
above,rand_above,3404553301838440863,3404553301838440863,1
above,rand_above,6219163320067719165,6219163320067719165,1
above,rand_above,6402861614563030579,6402861614563030579,1
above,rand_above,9030243853701824262,9030243853701824262,1
above,rand_above,8154446816559840736,8154446816559840736,1
above,rand_above,1746262350543779935,1746262350543779935,1
above,rand_above,8162274209562870978,8162274209562870978,1
above,rand_above,814288306223660308,814288306223660308,1
above,rand_above,3612417269826980909,3612417269826980909,1
above,rand_above,1658255162803734447,1658255162803734447,1
above,rand_above,8847363426743405248,8847363426743405248,1
above,rand_above,718720883688308906,718720883688308906,1
above,rand_above,1528707319292974836,1528707319292974836,1
above,rand_above,1042251558762589921,1042251558762589921,1
above,rand_above,1373642398088034620,1373642398088034620,1
above,rand_above,1397106873010710114,1397106873010710114,1
above,rand_above,1892937754921110762,1892937754921110762,1
above,rand_above,8790623658470787322,8790623658470787322,1
above,rand_above,218288034726358093,218288034726358093,1
above,rand_above,3850879739120920342,3850879739120920342,1
above,rand_above,6303067409594321543,6303067409594321543,1
above,rand_above,8602621004299860768,8602621004299860768,1
above,rand_above,4380008563855887271,4380008563855887271,1
above,rand_above,3884022215267670242,3884022215267670242,1
above,rand_above,6813174033062875128,6813174033062875128,1
above,rand_above,207146412893932073,207146412893932073,1
above,rand_above,1752784014539806786,1752784014539806786,1
above,rand_above,212259109399786910,212259109399786910,1
above,rand_above,7406051092807409440,7406051092807409440,1
above,rand_above,7710038786393627166,7710038786393627166,1
above,rand_above,4801660251429142457,4801660251429142457,1
above,rand_above,3106929132232587761,3106929132232587761,1
above,rand_above,5346615109917909266,5346615109917909266,1
above,rand_above,6057330268946120574,6057330268946120574,1
above,rand_above,7266181070912199924,7266181070912199924,1
above,rand_above,4492934683810124072,4492934683810124072,1
above,rand_above,6150438752908362454,6150438752908362454,1
above,rand_above,4898927584431417026,4898927584431417026,1
above,rand_above,5067738186542171709,5067738186542171709,1
